,Loan_Amount,Monthly_Salary,Total_Income_for_Join_Application,Total_Sum_of_Loan,Years_to_Financial_Freedom,Loan_Tenure_Year,Credit_Card_Exceed_Months,State,Credit_Card_types,Years_for_Property_to_Completion,Number_of_Bank_Products,Decision
3290,0.31475396587786114,0.7137698293893056,0.53,0.13224074628499072,9,0,6,2,1,0,0,1
3291,0.5548635631038294,0.024954521034609815,0.4994542524153178,0.9451364368961706,10,0,5,2,1,1,4,1
3292,0.9306825545075842,0.5454539563939326,0.35136510901516843,0.7486348909848315,9,4,6,2,1,0,0,1
3293,0.8389776021644433,0.1354987556758024,0.7404863124338265,0.47299253405481445,12,8,2,7,1,0,0,1
3294,0.71,0.5536178816619218,0.7922696469436536,0.8955284733523126,9,13,5,2,1,0,0,1
3295,0.20110609083871156,0.2932730900645387,0.4188487267096924,0.8755756366451538,9,6,6,2,1,0,0,1
3296,0.8663574789521556,0.6116673073170347,0.43592564119242905,0.6770371794037855,8,8,4,2,1,3,0,1
3297,0.8029656713049029,0.45649188809122,0.090596755236488,0.578842699282098,12,3,5,0,1,0,0,1
3298,0.8636583912056236,0.7610569347990628,0.29634160879437643,0.5110569347990628,9,1,6,2,1,0,0,1
3299,0.6095310108400053,0.39859303252001577,0.531875956639979,0.32,7,8,5,2,1,0,4,1
3300,0.7520582322421066,0.3988654617488724,0.5864909631165428,0.3321636543721809,10,11,0,2,1,0,4,1
3301,0.1809566164078821,0.1509566164078821,0.4143047738354695,0.12382646563152844,0,4,0,0,1,0,0,1
3302,0.5519010924118728,0.6357032772356183,0.2422813108942473,0.7222813108942473,10,11,1,7,1,2,0,1
3303,0.9226896371259081,0.2552275645510897,0.2480689113777242,0.4979172016769977,12,14,2,4,0,2,0,1
3304,0.13862639615666256,0.9124939087624049,0.942951776710184,0.7775060912375951,0,10,0,0,1,0,0,1
3305,0.20791477767489652,0.97,0.7842769725565865,0.34780824976851715,10,12,0,2,1,0,0,1
3306,0.9568191425303827,0.4405565848463137,0.37105367533952804,0.2810536753395281,12,8,5,4,1,2,0,1
3307,0.5610671260110665,0.16857716531857808,0.5339529526039568,0.719288582659289,5,11,5,7,1,0,0,1
3308,0.12525737868342737,0.40560055026133046,0.6508579289447578,0.588798899477339,0,4,0,0,1,0,0,1
3309,0.3532557138889662,0.22713166620379388,0.44550380925931077,0.39488357083344927,11,4,1,4,1,0,0,1
3310,0.5661946936670956,0.824513265832261,0.22396461163457718,0.44385840810012867,8,1,0,2,0,0,0,1
3311,0.1312617386694589,0.7715140864033507,0.4898317681774055,0.7395794204435137,10,9,3,0,1,0,0,1
3312,0.3453199932273072,0.5382449974602402,0.9226874894176675,0.9005850008465867,7,13,5,2,1,0,2,1
3313,0.6003832298588252,0.26769261558692775,0.5457684610326807,0.8836546928640512,9,8,6,2,1,0,0,1
3314,0.21783842676767673,0.7391921338383837,0.7424235984848488,0.7097379747474744,10,12,5,2,0,1,0,1
3315,0.7148388952179823,0.8548380735383463,0.3283873088205512,0.38677379596146644,13,8,5,4,1,0,0,1
3316,0.28405905115795654,0.5152721441842337,0.8269672674343072,0.9082426186052555,7,13,5,2,1,0,2,1
3317,0.38290017136692034,0.6734347274322171,0.628015358251243,0.43648848131156776,9,5,0,2,1,0,4,1
3318,0.8986412097954676,0.3679694793326292,0.9444122358450164,0.6001679326157096,10,14,0,2,1,0,4,1
3319,0.5714475352200676,0.05587723004890393,0.9154970266014615,0.8468712832518267,10,10,5,2,1,1,4,1
3320,0.6105984359761157,0.26059843597611565,0.9339437508707911,0.6866546851053247,14,10,4,3,0,0,3,1
3321,0.9117382336540731,0.8499141196151122,0.30908794298051956,0.7150429401924439,9,4,6,4,1,0,0,1
3322,0.5994136965370596,0.44589587575941675,0.16866439664337787,0.14456027240279465,11,3,6,4,0,0,3,1
3323,0.35090107416056115,0.5210109917599377,0.3637142142416212,0.6792088434388153,10,9,6,2,1,0,4,1
3324,0.35782484924563934,0.5526272613154093,0.5604521105610487,0.05350301508721242,9,10,6,2,1,0,0,1
3325,0.5281020615439647,0.2232900593331909,0.1577215758245689,0.5149373340702579,10,10,5,2,1,1,4,1
3326,0.9785594509759276,0.8083193594719156,0.833121189552157,0.6445617385762294,12,12,2,4,1,0,0,1
3327,0.4934700796092857,0.6531829124297858,0.31334700796092857,0.11665299203907144,9,1,3,7,1,2,0,1
3328,0.11979144601205194,0.5111470469337144,0.4989572300602597,0.9784358450903895,9,3,6,2,1,0,0,1
3329,0.8367962469909215,0.8748917303062956,0.6016879772972171,0.5710826969370439,10,11,6,7,0,0,0,1
3330,0.7973928670008009,0.26132153700880917,0.5517500690056059,0.27389272898958916,0,11,0,0,0,0,0,1
3331,0.48761797369144455,0.7840715095542522,0.9233789664913936,0.5651521985599898,14,8,4,3,0,0,3,1
3332,0.5995982651807593,0.4983930607230372,0.2831705080729079,0.6348208178308885,12,8,2,4,1,2,0,1
3333,0.10956510589151848,0.5673919175966484,0.4478255294575924,0.9017382941863885,10,1,6,0,1,0,0,1
3334,0.7587533724730613,0.7164558976583446,0.7870792114218141,0.2491629194743764,10,2,6,2,0,0,0,1
3335,0.7565575040010578,0.6816676744833057,0.3132221550344463,0.06255508524112399,8,7,2,4,1,2,0,1
3336,0.5124486145047781,0.7511962788004498,0.37878503556492404,0.42497197154806077,2,11,1,0,1,1,1,1
3337,0.29833630571219216,0.5642300832971864,0.5937168054953107,0.51,11,6,1,4,1,0,0,1
3338,0.5515108413214207,0.9774647701814251,0.3379769644300022,0.06734959233143611,12,5,6,4,1,2,0,1
3339,0.7791609301786524,0.7930765893449413,0.28279689940449204,0.894300775148877,4,11,2,7,1,0,1,1
3340,0.9444208026853584,0.2484802389292401,0.5836237744975525,0.8207970281878059,10,10,5,2,0,0,0,1
3341,0.651661451346737,0.3535462300716051,0.6872844956017634,0.4137382655301583,10,10,5,2,0,1,4,1
3342,0.65602003277259,0.4345150245794425,0.4878149699584592,0.3545150245794425,1,6,6,0,1,0,0,1
3343,0.078796612436857,0.03192938117633316,0.41,0.12843361563026193,11,10,6,0,1,0,0,1
3344,0.04174942503519878,0.5386879312236009,0.14262413755279818,0.4590660935300076,10,12,5,2,1,0,0,1
3345,0.0977565573525865,0.6110535128141633,0.84,0.37445960189100963,5,7,5,7,0,2,0,1
3346,0.8821908951610324,0.7983964745652212,0.47985315756843655,0.04,11,11,5,2,1,0,0,1
3347,0.17334918107053868,0.16520187183876875,0.4271021058186148,0.12285035096976914,0,4,0,0,1,0,0,1
3348,0.6950397155976524,0.5813592178935443,0.2537599288994131,0.25992056880469505,13,11,2,0,1,0,0,1
3349,0.93,0.8614935641679291,0.4740073552366525,0.3060110328549787,11,8,6,4,1,0,0,1
3350,0.6121844477807755,0.39449638430143363,0.4399575037533725,0.8905248638218801,11,8,6,4,1,0,0,1
3351,0.4723527256629807,0.42,0.8269052958827758,0.1,10,14,0,2,1,0,3,1
3352,0.22440713002316615,0.6538066092022571,0.5408346084740125,0.7109516523005642,9,11,6,2,1,0,0,1
3353,0.24788507138665652,0.6150177727005997,0.32068127927031503,0.5200710908023984,10,4,6,2,1,0,0,1
3354,0.15027946826759067,0.7767598227558635,0.8302794682675907,0.29435805031449913,11,13,6,4,1,0,1,1
3355,0.1595257406415864,0.19,0.3038538732171671,0.5946443054811898,10,9,1,2,0,0,0,1
3356,0.6421615312977719,0.8193642555006553,0.16241582909750976,0.2929244246969855,10,10,0,2,0,0,4,1
3357,0.1300758459951053,0.7801516919902106,0.3790898480587364,0.7105309219657371,12,9,2,4,0,2,0,1
3358,0.4605745921873572,0.2094254078126428,0.547001845442625,0.2395690558594821,14,13,6,1,1,0,3,1
3359,0.5819693027186066,0.1473231009062022,0.621754032023067,0.8831692247734495,10,10,0,2,1,0,4,1
3360,0.7220731340002161,0.8930976123996974,0.4379268659997838,0.2913901484005621,10,1,0,2,1,0,4,1
3361,0.6315725217679,0.6134823083474727,0.4070784189854091,0.8474156837970818,11,8,6,4,0,0,0,1
3362,0.7994360209961396,0.9217606631673101,0.3592778447062423,0.34880331583655033,11,8,6,4,1,0,0,1
3363,0.832785847254035,0.96,0.5662962756578598,0.04,11,14,5,4,1,0,0,1
3364,0.19231493028370172,0.10442126742907457,0.375474436001761,0.7496871102925067,9,9,6,2,0,0,0,1
3365,0.9769756190320834,0.6989198639400298,0.2189198639400298,0.3336724626038987,12,11,6,4,0,0,0,1
3366,0.10481919059789975,0.7898553524783198,0.5674095952989499,0.4177712141031504,9,1,6,2,1,0,1,1
3367,0.6192501160817712,0.9488437354897785,0.2867343967653321,0.528437354897786,10,9,5,0,1,0,0,1
3368,0.3355524321459759,0.545417837945259,0.6904037826021507,0.43264162187227106,12,8,2,4,1,2,0,1
3369,0.7454582841105329,0.8848472386298224,0.02053858206998026,0.01946141793001974,11,14,1,0,1,0,0,1
3370,0.9447934184226918,0.7427874351705935,0.8267994016747902,0.6688053849268886,12,14,2,2,1,0,0,1
3371,0.35480875984519583,0.7676593667956702,0.8607649606192167,0.5297450131269278,2,8,1,0,0,1,1,1
3372,0.9365334350848987,0.540773251932081,0.3630668701697975,0.7369331298302025,9,4,6,2,1,0,0,1
3373,0.7701423086644156,0.6793511842545056,0.9253955622049551,0.3006488157454944,10,4,6,2,1,0,0,1
3374,0.4255152459057669,0.5354410564653852,0.5772794717673074,0.4881615846980777,11,6,1,4,1,0,0,1
3375,0.8918738086111111,0.17488787994949498,0.6259673170959597,0.2372709943434343,10,8,0,2,0,0,4,1
3376,0.7725880793553651,0.9694410595165238,0.40202913887188885,0.66,6,8,3,2,1,0,2,1
3377,0.29989420235189507,0.8264309621397031,0.696536759787808,0.8226503289831963,10,9,5,4,1,0,0,1
3378,0.5727896206298402,0.15965129742126996,0.5005850303742891,0.2548818361022205,10,4,0,2,1,0,4,1
3379,0.6797678826012988,0.4472145912155855,0.4448839413006494,0.30558029349675303,7,6,5,2,1,0,2,1
3380,0.7964391503061111,0.4353444952267282,0.5909594335374073,0.5473985838435184,10,13,0,2,1,0,3,1
3381,0.38054301816201275,0.1971191818016773,0.2602715090810064,0.5191854727569809,11,9,6,1,1,0,3,1
3382,0.2620124673942892,0.5148049869577157,0.42547580942247876,0.73,12,6,5,4,1,0,0,1
3383,0.6272544496677038,0.9369270492246424,0.728035597341631,0.32,10,7,6,2,1,0,0,1
3384,0.5017766164684271,0.19901252920237986,0.32842170865838627,0.4151315242784678,10,8,0,2,1,0,4,1
3385,0.39671643032023984,0.7755223797865067,0.3550746454803598,0.08104475957301352,9,4,5,7,0,2,0,1
3386,0.6457627714976603,0.2536441572464904,0.32741514987909454,0.9436441572464904,11,2,6,4,1,2,0,1
3387,0.3430313874317535,0.7660448822395747,0.42393722513649307,0.498798180601658,10,5,0,2,1,1,4,1
3388,0.36531215396772215,0.0128127076193667,0.5896867387289888,0.11468784603227783,0,4,0,0,1,0,0,1
3389,0.666108899008241,0.253086911331502,0.5822827216712451,0.8434890061616305,9,5,6,2,1,0,0,1
3390,0.20877138441511403,0.37351477143374556,0.4627993818115965,0.7903421506418247,0,10,0,0,1,0,0,1
3391,0.5367601024509544,0.8363940665931203,0.760732071715668,0.19059191803923653,5,9,5,7,2,2,0,1
3392,0.7435660730416902,0.43622188346887325,0.37377811653112675,0.9280424086978873,11,8,6,4,1,0,0,1
3393,0.6404476185268141,0.20883915349702067,0.4786153442336136,0.3088391534970207,8,1,4,2,1,3,0,1
3394,0.9768226551805997,0.44576707879551514,0.43576707879551513,0.1268226551805997,10,5,6,2,0,0,0,1
3395,0.4574171206151293,0.4712568092269395,0.2512568092269395,0.6454972763092242,8,0,4,2,1,3,0,1
3396,0.9351046637317545,0.6711854922032499,0.3659274610162489,0.12474196881299915,9,10,6,7,1,0,0,1
3397,0.5533482516698641,0.40888391611004526,0.37275664346769244,0.12945314680742076,12,0,5,4,1,0,0,1
3398,0.7941813839819668,0.9706046132732226,0.4247859972551893,0.644483690618578,6,8,3,7,1,0,2,1
3399,0.39918348373477447,0.4008165162652255,0.3792293622492898,0.09081651626522552,5,8,5,7,1,2,0,1
3400,0.5842439687221977,0.9834243968722197,0.969180428150022,0.5304193000889674,10,7,6,2,1,3,0,1
3401,0.6351256855993956,0.5115956353983381,0.9489071069992445,0.5348743144006043,13,5,6,2,1,1,0,1
3402,0.2922704415171753,0.40668342887404796,0.3309182339312989,0.3118364678625978,12,6,5,4,1,0,0,1
3403,0.6392440807759816,0.7284881615519632,0.305546448465589,0.7214298746383374,8,8,4,2,1,3,0,1
3404,0.3746519583692981,0.8138502175965887,0.4107489120170566,0.4045463008579925,12,9,5,4,1,2,0,1
3405,0.7131211589012009,0.8975153643951966,0.4437576821975983,0.21318261648198727,10,12,6,2,0,0,0,1
3406,0.8412785894886934,0.9237110143336,0.8612370047778667,0.5437318066890133,8,11,4,2,1,0,0,1
3407,0.2992565234077343,0.6477086967140128,0.25996956324540493,0.6508347868560509,9,7,6,2,1,0,0,1
3408,0.7462079585363081,0.8962079585363081,0.3985504497564303,0.18862387560892435,10,14,6,2,0,0,0,1
3409,0.7239219116452309,0.42392191164523085,0.6387266907583081,0.15735139759646105,10,11,0,2,1,0,4,1
3410,0.6423960378310402,0.19600360197178174,0.7203888338874767,0.47960216118306903,4,11,2,7,1,0,0,1
3411,0.1199608281608226,0.13673195306529567,0.10665360938694086,0.6115165079498199,10,2,1,7,1,0,0,1
3412,0.550661896855748,0.5988968385737534,0.6481246255753809,0.5797793677147507,7,5,5,2,1,0,2,1
3413,0.6325227257765555,0.08250454515531112,0.5300181806212445,0.6549727290681333,9,6,6,2,1,0,0,1
3414,0.5365617502199809,0.1506941112088804,0.30137206928556937,0.5155044302744689,11,11,1,4,1,0,0,1
3415,0.71,0.023216211771448583,0.5110540940569628,0.5214593883431773,9,7,6,2,1,0,0,1
3416,0.904874706842171,0.6358085423693077,0.29243735342108546,0.7880638192102307,11,4,6,4,1,0,0,1
3417,0.9015802962850329,0.5810620739952304,0.3168650368455595,0.8131605925700659,9,4,6,2,1,0,0,1
3418,0.37050209731257144,0.8017350959511964,0.6488585229667678,0.80584466757425,8,9,4,2,1,3,0,1
3419,0.2503280341581515,0.6148154807860398,0.6348564850558087,0.4149794978651155,9,1,6,2,1,0,0,1
3420,0.07002287544708877,0.89,0.6088214857721523,0.02249428113822781,9,10,6,2,1,0,0,1
3421,0.07,0.4507312058476319,0.9261462411695264,0.5230236881866847,1,6,5,2,0,1,0,1
3422,0.541398089205293,0.09566348200882156,0.5235663482008822,0.17930095539735352,14,5,6,2,1,0,0,1
3423,0.43,0.8529400335779088,0.36462798433030924,0.31098001119263624,12,1,5,4,1,2,0,1
3424,0.45258136465368154,0.4177860014920663,0.12827909023087894,0.41045118120779106,10,9,0,2,1,0,4,1
3425,0.9448394810924841,0.9283007331933758,0.4048394810924841,0.04,11,12,5,2,1,0,0,1
3426,0.4028258806300689,0.9431521002250246,0.4833695799549951,0.6967391599099901,10,5,0,0,0,0,0,1
3427,0.8098120116475089,0.4697556151417616,0.6000375976704982,0.5699624023295018,10,13,0,2,1,0,2,1
3428,0.0724860809015131,0.9014603865108273,0.5228650966277069,0.8878929348246807,8,9,0,2,1,0,0,1
3429,0.6705814276068791,0.6670928619656047,0.4694185723931209,0.21203499662407677,3,6,6,0,1,0,1,1
3430,0.5333245952858052,0.7999868929287078,0.6933114882145128,0.49998689292870774,14,8,4,3,0,0,3,1
3431,0.8917583135910606,0.7219229512156439,0.29362638559851006,0.5625825911783965,9,12,6,2,1,0,0,1
3432,0.17264409542254336,0.6651093764724645,0.3667395843149764,0.4816302078425118,9,5,6,2,1,0,0,1
3433,0.7140232712468655,0.12574401628447884,0.36609308498746224,0.08827925496238671,10,4,5,2,1,0,4,1
3434,0.6812573752938976,0.5362278741183072,0.2562868764694881,0.2937721258816928,1,6,6,0,1,0,0,1
3435,0.08590987412489426,0.07101097124988251,0.12469670862503525,0.6157076798749177,10,9,6,0,0,0,1,1
3436,0.7153190468775428,0.5682978570316315,0.7223404765612287,0.41574452266019124,14,8,4,2,1,0,3,1
3437,0.015620603688043116,0.8962482414752172,0.39624824147521726,0.05353785652963737,9,11,6,2,1,0,0,1
3438,0.34156142576491716,0.8515614257649171,0.6349122489072613,0.7984385742350828,10,9,5,4,1,0,0,1
3439,0.731882262360853,0.6470294344097868,0.29267622149234557,0.21891169677063968,11,7,5,4,1,0,0,1
3440,0.5173270494875533,0.6752476435578325,0.53,0.15211215841874112,11,11,6,4,1,0,0,1
3441,0.5359381636429372,0.05839171946925037,0.4562062103980622,0.8181236727141254,10,11,5,2,1,0,0,1
3442,0.3559936896566293,0.5800946551505599,0.5860883448071893,0.09012620686741324,9,11,6,2,1,0,0,1
3443,0.5660214564405248,0.12548504542740455,0.496343303048397,0.9180643693215744,10,10,5,2,1,1,4,1
3444,0.24252260923948463,0.611605296788763,0.14137596867608254,0.7018346249014433,12,7,5,4,1,0,0,1
3445,0.15288432016916742,0.17254756029604298,0.5338945997885407,0.6586529605075022,6,3,3,7,1,0,2,1
3446,0.3254735976573731,0.2609192520839323,0.5,0.28909471953147464,14,13,6,0,1,0,3,1
3447,0.5744699920844772,0.47446999208447727,0.2729799947229849,0.5619199788919396,12,6,5,4,1,0,0,1
3448,0.46477078241640263,0.7817249388996832,0.8851748166990495,0.4999455991154522,14,8,4,3,0,0,3,1
3449,0.26,0.5727037395593163,0.5823777562644102,0.7522147646169572,9,11,6,2,1,0,0,1
3450,0.6221636971464626,0.08180308095538548,0.5183772271401531,0.6721636971464626,13,5,6,2,1,3,0,1
3451,0.6346889396399487,0.5732126404114872,0.09455891866266646,0.1935747191770255,11,14,6,4,0,0,3,1
3452,0.6760104534132891,0.39,0.5392356265567273,0.3117486933233388,10,8,5,2,0,1,4,1
3453,0.9180444865377981,0.3620296576918654,0.46236144500057497,0.24073771884708264,10,6,0,2,0,0,4,1
3454,0.11601938942162601,0.40385761826990785,0.38493850384576694,0.4775922442313496,0,6,0,0,0,0,0,1
3455,0.14346144330576957,0.13468521087902136,0.407972183681468,0.9502098594139857,9,13,6,2,0,0,0,1
3456,0.787680897038006,0.41793483180537383,0.67,0.33355056064875377,10,11,0,2,1,0,4,1
3457,0.8000957918544268,0.7471715198287374,0.39179287995718437,0.2782071200428156,11,8,2,4,1,1,0,1
3458,0.6251431199250782,0.03857110009365229,0.8945706402247655,0.49971376014984364,10,8,3,7,0,0,0,1
3459,0.9481169768894999,0.13374577731026316,0.32,0.6637457773102632,10,14,2,4,1,0,0,1
3460,0.20404100747458556,0.33616402989834226,0.44178129346887696,0.45191798505082886,10,4,6,2,0,0,0,1
3461,0.2886729180822685,0.5653317704794328,0.43633880332198494,0.5460187542468056,11,7,6,4,1,0,0,1
3462,0.22131073359661502,0.18598305019746125,0.4760254247038081,0.23729378379407629,0,4,0,0,1,0,0,1
3463,0.5490389542655679,0.0359332212590264,0.4730500840557302,0.7919220914688642,10,11,5,2,1,0,0,1
3464,0.8908176089119149,0.723569184404149,0.29346960148531914,0.5603092215371276,9,1,6,2,1,0,0,1
3465,0.07262020619767934,0.05624467355297702,0.1291265979341069,0.6053712714870839,10,9,6,2,0,0,0,1
3466,0.7851916807943391,0.8054216977475459,0.08542169774754586,0.8809200678128273,13,8,6,4,1,0,0,1
3467,0.14713009867618568,0.16247767268332491,0.5410873766547679,0.641390296028557,6,10,3,2,1,0,2,1
3468,0.05826798560551227,0.26256354915800545,0.8808315347635177,0.4848729016839891,9,0,4,2,1,0,0,1
3469,0.0211535638632305,0.7620409206811002,0.419911264318213,0.8109760924996566,8,5,6,2,1,0,0,1
3470,0.09494439175484076,0.5972497628967834,0.39494439175484075,0.8578058453483758,2,7,1,0,1,1,1,1
3471,0.6495994554674245,0.1617990470679928,0.8194025865297337,0.45699931933428056,9,12,6,2,1,0,0,1
3472,0.6530437854102829,0.5580125101172237,0.7519874898827763,0.32900625505861186,14,8,4,3,0,0,3,1
3473,0.4698531816212549,0.7878238179455059,0.9034714538365176,0.5233246354577724,14,8,4,3,0,0,3,1
3474,0.10737800140314238,0.36089949684292966,0.5842680084188543,0.8951675052617839,2,12,1,2,0,0,1,1
3475,0.022442394195933996,0.7608141313986446,0.41674347440542137,0.8093894014510166,12,9,2,4,1,2,0,1
3476,0.8015705877679122,0.4580999988649297,0.3031411755358245,0.7366941177805965,7,2,5,2,0,0,2,1
3477,0.47798488243332876,0.7220151175666712,0.39103275472778776,0.08400503918889042,9,7,6,2,1,0,0,1
3478,0.5510067102180332,0.4307094927014049,0.5214189854028097,0.735858101459719,2,7,1,0,0,1,1,1
3479,0.43586479092188707,0.2672168817030164,0.21940289134416036,0.05172958184377414,10,5,0,2,1,0,4,1
3480,0.603720475302409,0.392093174899197,0.30139599332158723,0.15883694392640524,12,0,5,4,1,0,0,1
3481,0.7935191538562159,0.41225786151632526,0.4184459692549179,0.2570383077124316,10,1,0,2,0,0,2,1
3482,0.37174180601486617,0.6939159866163529,0.6765225418044599,0.2208709030074331,5,9,5,7,2,2,0,1
3483,0.4584204155124315,0.9498955013850822,0.4698955013850822,0.6950522493074589,10,9,5,2,1,0,0,1
3484,0.4382182415900569,0.37767263761491465,0.17387255542858643,0.7135635168198862,8,8,4,2,1,3,0,1
3485,0.10774458670074268,0.6581254941170814,0.08029871969331594,0.936467520204456,10,0,6,0,1,2,0,1
3486,0.4550765665894549,0.2639222748262735,0.36376914164736374,0.1579976828314567,10,5,0,2,1,0,4,1
3487,0.19150542168589504,0.5069133593193809,0.13923465627224765,0.8684693125444953,10,9,6,2,1,0,4,1
3488,0.3302265001882674,0.31343691986444744,0.47618120015061394,0.65,12,5,2,4,0,2,0,1
3489,0.15481443194042854,0.8287950998138391,0.8438891760446786,0.33,10,6,5,2,1,1,4,1
3490,0.13062646705784137,0.7812529341156828,0.37248239530590377,0.7143852694048894,12,9,2,4,0,2,0,1
3491,0.523518479386878,0.16706019007664025,0.558240760306561,0.19530095038320122,10,5,6,2,1,0,0,1
3492,0.7799224227317743,0.5547531741617318,0.8411424578895246,0.6488575421104754,8,11,6,2,1,1,0,1
3493,0.3675078986108529,0.8110284349990705,0.6309652461122471,0.6604984202778295,9,0,6,2,1,0,0,1
