,Credit_Card_Exceed_Months,Employment_Type,Loan_Tenure_Year,More_Than_One_Products,Credit_Card_types,Number_of_Dependents,Years_to_Financial_Freedom,Number_of_Credit_Card_Facility,Number_of_Properties,Number_of_Bank_Products,Number_of_Loan_to_Approve,Property_Type,Years_for_Property_to_Completion,State,Number_of_Side_Income,Score,Joined_Income_Binned,Income_Binned,Loan_Amount_Binned,Total_Loan_Sum_Binned,Loan_Amount,Monthly_Salary,Total_Sum_of_Loan,Total_Income_for_Join_Application,Decision
1823,5.0,fresh_graduate,19.0,no,gold,6.0,19.0,5.0,2.0,4.0,1.0,terrace,10.0,Negeri Sembilan,1.0,6.0,Medium_Joined,High_Income,High_Loan,Small_Loan_Sum,603130.0,11408.0,535965.0,12860.0,reject
1824,5.0,fresh_graduate,22.0,yes,normal,6.0,19.0,5.0,2.0,4.0,2.0,terrace,10.0,Negeri Sembilan,3.0,7.0,Medium_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,342368.0,7380.0,1320898.0,13825.0,accept
1825,5.0,fresh_graduate,10.0,no,gold,6.0,15.0,5.0,2.0,4.0,1.0,terrace,10.0,Negeri Sembilan,2.0,7.0,High_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,418995.0,8170.0,913324.0,16149.0,accept
1826,5.0,fresh_graduate,18.0,yes,normal,6.0,19.0,5.0,2.0,3.0,1.0,terrace,10.0,Negeri Sembilan,3.0,7.0,High_Joined,High_Income,Medium_Loan,High_Loan_Sum,411718.0,9960.0,1361893.0,19814.0,reject
1827,5.0,fresh_graduate,18.0,no,normal,6.0,19.0,5.0,2.0,4.0,2.0,terrace,10.0,Negeri Sembilan,2.0,7.0,High_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,477526.0,10863.0,947861.0,16419.0,reject
1828,5.0,fresh_graduate,18.0,yes,normal,6.0,19.0,4.0,2.0,4.0,1.0,condominium,10.0,Negeri Sembilan,3.0,6.0,Low_Joined,High_Income,Small_Loan,Medium_Loan_Sum,166051.0,12561.0,801445.0,10840.0,reject
1829,5.0,fresh_graduate,15.0,no,platinum,6.0,19.0,5.0,2.0,4.0,1.0,terrace,10.0,Negeri Sembilan,1.0,8.0,High_Joined,Medium_Income,Small_Loan,High_Loan_Sum,247708.0,8622.0,1344087.0,18239.0,accept
1830,5.0,fresh_graduate,24.0,yes,normal,6.0,17.0,3.0,2.0,4.0,1.0,terrace,11.0,Negeri Sembilan,1.0,8.0,Medium_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,310633.0,6947.0,1204044.0,14002.0,accept
1831,5.0,fresh_graduate,18.0,no,normal,6.0,18.0,3.0,2.0,4.0,3.0,flat,10.0,Negeri Sembilan,2.0,8.0,Medium_Joined,High_Income,Medium_Loan,High_Loan_Sum,556700.0,10297.0,1320706.0,11806.0,reject
1832,5.0,fresh_graduate,21.0,yes,platinum,6.0,19.0,5.0,2.0,4.0,3.0,terrace,10.0,Negeri Sembilan,3.0,9.0,Medium_Joined,Medium_Income,High_Loan,High_Loan_Sum,691805.0,8637.0,1274988.0,14922.0,accept
1833,5.0,fresh_graduate,11.0,no,gold,6.0,19.0,5.0,2.0,2.0,3.0,terrace,10.0,Negeri Sembilan,2.0,9.0,Medium_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,545974.0,6008.0,862358.0,13025.0,accept
1834,5.0,fresh_graduate,23.0,yes,gold,6.0,10.0,4.0,2.0,1.0,2.0,terrace,10.0,Negeri Sembilan,2.0,9.0,Medium_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,465894.0,12078.0,1095885.0,12181.0,accept
1835,5.0,fresh_graduate,20.0,no,platinum,6.0,19.0,5.0,2.0,4.0,1.0,terrace,10.0,Negeri Sembilan,1.0,8.0,High_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,330320.0,3746.0,816003.0,18969.0,accept
1836,5.0,fresh_graduate,18.0,yes,gold,6.0,19.0,5.0,2.0,4.0,3.0,terrace,10.0,Negeri Sembilan,1.0,6.0,High_Joined,High_Income,Small_Loan,Medium_Loan_Sum,148051.0,10010.0,862236.0,19575.0,accept
1837,5.0,fresh_graduate,12.0,no,normal,6.0,19.0,5.0,2.0,4.0,1.0,terrace,10.0,Negeri Sembilan,2.0,9.0,Medium_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,432848.0,8648.0,465076.0,11636.0,accept
1838,5.0,fresh_graduate,21.0,yes,gold,6.0,19.0,5.0,2.0,4.0,2.0,terrace,10.0,Negeri Sembilan,1.0,8.0,High_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,458732.0,7355.0,523248.0,17939.0,reject
1839,5.0,fresh_graduate,12.0,no,platinum,6.0,19.0,3.0,2.0,4.0,1.0,terrace,10.0,Negeri Sembilan,3.0,8.0,High_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,380989.0,4005.0,781768.0,18082.0,accept
1840,5.0,fresh_graduate,20.0,yes,normal,6.0,17.0,5.0,2.0,4.0,1.0,terrace,10.0,Negeri Sembilan,2.0,8.0,High_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,274777.0,9074.0,919532.0,19747.0,accept
1841,5.0,fresh_graduate,15.0,no,normal,6.0,19.0,5.0,2.0,4.0,3.0,terrace,10.0,Negeri Sembilan,2.0,9.0,Medium_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,364848.0,7824.0,1181659.0,14120.0,accept
1842,5.0,fresh_graduate,12.0,yes,platinum,6.0,19.0,3.0,2.0,4.0,3.0,terrace,10.0,Negeri Sembilan,3.0,9.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,355102.0,9860.0,969909.0,10374.0,accept
1843,5.0,fresh_graduate,15.0,no,normal,6.0,19.0,3.0,3.0,4.0,2.0,terrace,10.0,Negeri Sembilan,3.0,9.0,Medium_Joined,Medium_Income,High_Loan,High_Loan_Sum,717087.0,8088.0,1348953.0,12125.0,accept
1844,5.0,fresh_graduate,17.0,yes,gold,6.0,19.0,5.0,2.0,3.0,2.0,terrace,10.0,Negeri Sembilan,2.0,6.0,Medium_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,796753.0,8478.0,1030881.0,14795.0,accept
1845,5.0,fresh_graduate,23.0,no,gold,6.0,19.0,5.0,2.0,4.0,3.0,condominium,10.0,Negeri Sembilan,2.0,9.0,High_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,568218.0,6416.0,1227607.0,18770.0,reject
1846,5.0,fresh_graduate,13.0,yes,normal,6.0,19.0,5.0,2.0,4.0,1.0,terrace,11.0,Negeri Sembilan,2.0,9.0,High_Joined,Low_Income,Medium_Loan,Small_Loan_Sum,530875.0,3672.0,423118.0,16919.0,reject
1847,5.0,fresh_graduate,14.0,no,normal,6.0,19.0,5.0,2.0,4.0,2.0,terrace,10.0,Negeri Sembilan,3.0,9.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,371203.0,9432.0,755485.0,11168.0,accept
1848,5.0,fresh_graduate,17.0,yes,normal,6.0,19.0,5.0,2.0,4.0,2.0,terrace,10.0,Negeri Sembilan,3.0,9.0,Low_Joined,High_Income,High_Loan,Medium_Loan_Sum,773450.0,10007.0,1018954.0,10787.0,accept
1849,5.0,fresh_graduate,24.0,no,normal,6.0,16.0,5.0,2.0,2.0,1.0,terrace,10.0,Negeri Sembilan,1.0,8.0,High_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,463641.0,5320.0,1138181.0,17716.0,reject
1850,5.0,fresh_graduate,18.0,yes,normal,6.0,16.0,3.0,2.0,2.0,3.0,terrace,10.0,Negeri Sembilan,3.0,8.0,High_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,557301.0,7600.0,1203974.0,16414.0,accept
1851,5.0,fresh_graduate,11.0,no,normal,6.0,19.0,5.0,2.0,4.0,3.0,terrace,10.0,Negeri Sembilan,2.0,9.0,Low_Joined,Medium_Income,Small_Loan,High_Loan_Sum,189047.0,7581.0,1283399.0,10258.0,accept
1852,5.0,fresh_graduate,20.0,yes,normal,6.0,19.0,4.0,2.0,2.0,2.0,terrace,10.0,Negeri Sembilan,2.0,9.0,Medium_Joined,Low_Income,Small_Loan,Medium_Loan_Sum,294397.0,6067.0,778833.0,13754.0,accept
1853,5.0,fresh_graduate,11.0,no,gold,6.0,19.0,5.0,3.0,4.0,2.0,terrace,10.0,Negeri Sembilan,1.0,8.0,Medium_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,384163.0,6492.0,629335.0,12046.0,reject
1854,5.0,fresh_graduate,14.0,yes,normal,6.0,19.0,5.0,2.0,4.0,1.0,terrace,12.0,Negeri Sembilan,1.0,7.0,Medium_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,453067.0,9973.0,900113.0,15194.0,accept
1855,5.0,fresh_graduate,14.0,no,gold,6.0,19.0,5.0,2.0,2.0,1.0,terrace,10.0,Negeri Sembilan,2.0,8.0,Low_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,456404.0,8158.0,523732.0,7609.0,accept
1856,5.0,fresh_graduate,24.0,yes,normal,6.0,19.0,5.0,2.0,2.0,2.0,terrace,10.0,Negeri Sembilan,1.0,7.0,Medium_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,556806.0,8075.0,446613.0,14240.0,accept
1857,5.0,fresh_graduate,15.0,no,platinum,6.0,19.0,5.0,2.0,4.0,3.0,terrace,10.0,Negeri Sembilan,1.0,8.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,381842.0,8837.0,753999.0,9073.0,accept
1858,5.0,fresh_graduate,19.0,yes,normal,6.0,19.0,5.0,2.0,4.0,3.0,terrace,10.0,Negeri Sembilan,3.0,7.0,Medium_Joined,High_Income,High_Loan,Small_Loan_Sum,611828.0,10767.0,462165.0,12547.0,accept
1859,5.0,fresh_graduate,11.0,no,normal,6.0,19.0,5.0,2.0,4.0,1.0,terrace,10.0,Negeri Sembilan,1.0,9.0,Medium_Joined,High_Income,Small_Loan,Small_Loan_Sum,102930.0,10133.0,628838.0,13988.0,accept
1860,5.0,fresh_graduate,19.0,yes,gold,6.0,19.0,5.0,2.0,4.0,3.0,terrace,10.0,Negeri Sembilan,3.0,7.0,Medium_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,292538.0,9480.0,930501.0,13590.0,accept
1861,5.0,fresh_graduate,12.0,no,gold,6.0,18.0,4.0,2.0,3.0,3.0,terrace,10.0,Negeri Sembilan,2.0,6.0,Low_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,230379.0,6971.0,1026037.0,8144.0,accept
1862,5.0,fresh_graduate,22.0,yes,normal,6.0,19.0,4.0,2.0,4.0,3.0,terrace,11.0,Negeri Sembilan,3.0,7.0,High_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,701734.0,8886.0,1081433.0,15621.0,reject
1863,5.0,fresh_graduate,21.0,no,gold,6.0,19.0,5.0,2.0,4.0,1.0,terrace,10.0,Negeri Sembilan,1.0,6.0,Low_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,348196.0,10376.0,1087872.0,9187.0,accept
1864,5.0,fresh_graduate,19.0,yes,gold,6.0,19.0,5.0,2.0,4.0,1.0,terrace,10.0,Negeri Sembilan,2.0,6.0,Medium_Joined,Medium_Income,High_Loan,Small_Loan_Sum,724489.0,9792.0,421997.0,15012.0,accept
1865,5.0,fresh_graduate,18.0,no,normal,6.0,19.0,5.0,2.0,4.0,1.0,terrace,10.0,Negeri Sembilan,2.0,7.0,Medium_Joined,High_Income,High_Loan,Medium_Loan_Sum,777450.0,11100.0,1081723.0,13572.0,reject
1866,5.0,fresh_graduate,22.0,yes,normal,6.0,19.0,5.0,2.0,4.0,3.0,condominium,10.0,Negeri Sembilan,1.0,9.0,Low_Joined,Low_Income,Small_Loan,Medium_Loan_Sum,236686.0,3824.0,850154.0,8536.0,accept
1867,5.0,fresh_graduate,24.0,no,normal,6.0,19.0,4.0,2.0,4.0,2.0,terrace,10.0,Negeri Sembilan,3.0,7.0,Low_Joined,Medium_Income,Small_Loan,Small_Loan_Sum,123998.0,8586.0,489201.0,10347.0,accept
1868,5.0,fresh_graduate,22.0,yes,normal,6.0,19.0,4.0,2.0,4.0,1.0,condominium,10.0,Negeri Sembilan,2.0,9.0,High_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,564449.0,8570.0,762381.0,16933.0,reject
1869,5.0,fresh_graduate,18.0,no,normal,6.0,18.0,5.0,2.0,4.0,3.0,terrace,10.0,Negeri Sembilan,2.0,7.0,Medium_Joined,High_Income,Small_Loan,Medium_Loan_Sum,147091.0,10746.0,728468.0,13220.0,accept
1870,5.0,fresh_graduate,22.0,yes,normal,6.0,16.0,5.0,2.0,4.0,2.0,terrace,10.0,Negeri Sembilan,1.0,7.0,Medium_Joined,Medium_Income,Small_Loan,Small_Loan_Sum,192185.0,8596.0,445421.0,13000.0,accept
1871,5.0,fresh_graduate,18.0,no,gold,6.0,19.0,5.0,2.0,4.0,3.0,terrace,10.0,Negeri Sembilan,3.0,7.0,High_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,509877.0,8712.0,935389.0,16230.0,reject
1872,5.0,fresh_graduate,10.0,yes,gold,6.0,16.0,5.0,2.0,4.0,2.0,terrace,10.0,Negeri Sembilan,2.0,9.0,Low_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,148232.0,8084.0,937368.0,9021.0,accept
1873,5.0,fresh_graduate,17.0,no,gold,6.0,18.0,4.0,2.0,4.0,1.0,terrace,10.0,Negeri Sembilan,2.0,6.0,Medium_Joined,High_Income,High_Loan,Small_Loan_Sum,690811.0,10483.0,654749.0,12301.0,accept
1874,5.0,fresh_graduate,11.0,yes,normal,6.0,19.0,3.0,2.0,3.0,1.0,terrace,11.0,Negeri Sembilan,1.0,9.0,Low_Joined,Low_Income,Medium_Loan,High_Loan_Sum,584859.0,5096.0,1446612.0,9832.0,accept
1875,5.0,fresh_graduate,21.0,no,normal,6.0,19.0,5.0,2.0,4.0,1.0,terrace,10.0,Negeri Sembilan,3.0,7.0,High_Joined,High_Income,Medium_Loan,Small_Loan_Sum,485602.0,11544.0,633199.0,18432.0,accept
1876,5.0,fresh_graduate,20.0,yes,platinum,6.0,18.0,5.0,2.0,4.0,2.0,terrace,10.0,Negeri Sembilan,1.0,9.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,481644.0,6231.0,1030387.0,11966.0,accept
1877,5.0,fresh_graduate,10.0,no,gold,6.0,19.0,5.0,2.0,4.0,2.0,terrace,10.0,Negeri Sembilan,2.0,7.0,Medium_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,392825.0,8148.0,1372601.0,14675.0,accept
1878,5.0,fresh_graduate,20.0,yes,gold,6.0,16.0,5.0,2.0,2.0,1.0,terrace,10.0,Negeri Sembilan,1.0,8.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,460499.0,6920.0,765807.0,10260.0,accept
1879,5.0,fresh_graduate,12.0,no,normal,6.0,19.0,5.0,2.0,4.0,1.0,terrace,10.0,Negeri Sembilan,1.0,7.0,High_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,554317.0,8301.0,626260.0,18294.0,accept
1880,5.0,fresh_graduate,12.0,yes,normal,6.0,19.0,5.0,2.0,4.0,3.0,terrace,10.0,Negeri Sembilan,2.0,7.0,Low_Joined,Medium_Income,High_Loan,Small_Loan_Sum,769546.0,6346.0,426976.0,8450.0,accept
1881,5.0,fresh_graduate,11.0,no,normal,6.0,19.0,5.0,2.0,4.0,3.0,terrace,10.0,Negeri Sembilan,2.0,6.0,Low_Joined,Medium_Income,Small_Loan,Small_Loan_Sum,266135.0,8065.0,581160.0,11037.0,accept
1882,5.0,fresh_graduate,18.0,yes,normal,6.0,19.0,5.0,2.0,4.0,3.0,terrace,10.0,Negeri Sembilan,2.0,7.0,High_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,401643.0,10262.0,770693.0,16950.0,reject
1883,5.0,fresh_graduate,14.0,no,platinum,6.0,16.0,3.0,2.0,4.0,2.0,terrace,12.0,Negeri Sembilan,1.0,6.0,High_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,465188.0,8235.0,742590.0,17411.0,reject
1884,5.0,fresh_graduate,18.0,yes,normal,6.0,19.0,5.0,2.0,4.0,1.0,terrace,10.0,Negeri Sembilan,2.0,9.0,Medium_Joined,High_Income,High_Loan,Medium_Loan_Sum,606920.0,12147.0,1117309.0,12589.0,accept
1885,5.0,fresh_graduate,15.0,no,normal,6.0,19.0,4.0,2.0,4.0,3.0,terrace,10.0,Negeri Sembilan,2.0,6.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,536137.0,8109.0,978529.0,12250.0,accept
1886,5.0,fresh_graduate,15.0,yes,gold,6.0,19.0,5.0,2.0,4.0,3.0,terrace,10.0,Negeri Sembilan,3.0,9.0,Medium_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,285205.0,6408.0,1172541.0,13328.0,accept
1887,5.0,fresh_graduate,19.0,no,platinum,6.0,19.0,4.0,2.0,1.0,1.0,terrace,11.0,Negeri Sembilan,1.0,9.0,Medium_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,453561.0,7091.0,725578.0,12660.0,accept
1888,5.0,fresh_graduate,24.0,yes,normal,6.0,16.0,2.0,2.0,3.0,3.0,terrace,10.0,Negeri Sembilan,3.0,7.0,High_Joined,Medium_Income,Small_Loan,High_Loan_Sum,228535.0,9058.0,1384073.0,15816.0,accept
1889,5.0,fresh_graduate,20.0,no,gold,6.0,19.0,5.0,2.0,4.0,2.0,terrace,10.0,Negeri Sembilan,3.0,8.0,High_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,473380.0,5200.0,991895.0,19806.0,reject
1890,5.0,fresh_graduate,19.0,yes,normal,6.0,19.0,5.0,2.0,4.0,2.0,terrace,12.0,Negeri Sembilan,1.0,8.0,Medium_Joined,Low_Income,Small_Loan,Small_Loan_Sum,263219.0,5504.0,701420.0,13768.0,reject
1891,5.0,fresh_graduate,21.0,no,gold,6.0,16.0,5.0,2.0,4.0,1.0,terrace,10.0,Negeri Sembilan,2.0,9.0,Medium_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,458569.0,6979.0,1294186.0,14321.0,accept
1892,5.0,fresh_graduate,18.0,yes,normal,6.0,18.0,5.0,2.0,4.0,1.0,terrace,10.0,Negeri Sembilan,2.0,7.0,Medium_Joined,High_Income,High_Loan,Medium_Loan_Sum,630278.0,12198.0,1103409.0,12303.0,reject
1893,5.0,fresh_graduate,21.0,no,normal,6.0,19.0,3.0,2.0,4.0,2.0,terrace,10.0,Negeri Sembilan,3.0,6.0,Medium_Joined,High_Income,High_Loan,High_Loan_Sum,691624.0,11737.0,1181250.0,13980.0,reject
1894,5.0,fresh_graduate,12.0,yes,gold,6.0,19.0,3.0,2.0,2.0,3.0,terrace,10.0,Negeri Sembilan,3.0,8.0,Medium_Joined,Low_Income,Medium_Loan,High_Loan_Sum,518115.0,4867.0,1350172.0,11982.0,accept
1895,5.0,fresh_graduate,12.0,no,normal,6.0,19.0,5.0,2.0,4.0,1.0,terrace,10.0,Negeri Sembilan,1.0,6.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,340079.0,7481.0,970731.0,9214.0,accept
1896,5.0,fresh_graduate,10.0,yes,gold,6.0,17.0,5.0,2.0,4.0,1.0,terrace,10.0,Negeri Sembilan,2.0,6.0,Medium_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,394240.0,7871.0,1337629.0,13192.0,reject
1897,5.0,fresh_graduate,24.0,no,gold,6.0,19.0,5.0,2.0,4.0,1.0,terrace,10.0,Negeri Sembilan,1.0,8.0,Medium_Joined,High_Income,Medium_Loan,High_Loan_Sum,351490.0,10033.0,1249453.0,14428.0,accept
1898,5.0,fresh_graduate,24.0,yes,normal,6.0,16.0,5.0,2.0,4.0,2.0,condominium,10.0,Negeri Sembilan,1.0,9.0,Low_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,505162.0,11368.0,1163213.0,10598.0,accept
1899,5.0,fresh_graduate,21.0,no,platinum,6.0,19.0,5.0,2.0,2.0,3.0,terrace,10.0,Negeri Sembilan,3.0,6.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,439643.0,8182.0,1151717.0,14306.0,accept
1900,7.0,fresh_graduate,19.0,yes,normal,6.0,19.0,6.0,5.0,2.0,2.0,condominium,10.0,Sarawak,3.0,9.0,Medium_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,578752.0,8481.0,467818.0,12333.0,accept
1901,7.0,fresh_graduate,19.0,no,normal,6.0,19.0,6.0,5.0,4.0,2.0,condominium,10.0,Sarawak,1.0,6.0,High_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,768786.0,7968.0,1123028.0,15816.0,reject
1902,7.0,fresh_graduate,13.0,yes,normal,6.0,19.0,3.0,5.0,4.0,1.0,condominium,10.0,Sarawak,2.0,6.0,Medium_Joined,Medium_Income,High_Loan,High_Loan_Sum,607537.0,9498.0,1186354.0,13407.0,accept
1903,7.0,fresh_graduate,19.0,no,normal,6.0,15.0,6.0,5.0,4.0,2.0,condominium,10.0,Sarawak,1.0,9.0,Low_Joined,High_Income,Medium_Loan,Small_Loan_Sum,498850.0,10281.0,502313.0,9994.0,accept
1904,7.0,fresh_graduate,12.0,yes,gold,6.0,19.0,6.0,3.0,4.0,1.0,condominium,10.0,Sarawak,2.0,6.0,Medium_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,284369.0,6442.0,1144741.0,11945.0,accept
1905,7.0,fresh_graduate,19.0,no,gold,6.0,16.0,6.0,5.0,2.0,2.0,condominium,12.0,Sarawak,3.0,8.0,Medium_Joined,Low_Income,High_Loan,Medium_Loan_Sum,733761.0,5028.0,966636.0,11727.0,accept
1906,7.0,fresh_graduate,18.0,yes,gold,6.0,16.0,6.0,5.0,2.0,2.0,condominium,10.0,Sarawak,2.0,6.0,Low_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,448111.0,6336.0,643481.0,11580.0,accept
1907,7.0,fresh_graduate,22.0,no,normal,6.0,19.0,6.0,2.0,4.0,1.0,condominium,10.0,Sarawak,1.0,7.0,High_Joined,Low_Income,Medium_Loan,High_Loan_Sum,574998.0,5157.0,1280253.0,19602.0,accept
1908,7.0,fresh_graduate,14.0,yes,normal,6.0,15.0,6.0,5.0,4.0,3.0,condominium,10.0,Sarawak,2.0,7.0,Medium_Joined,Medium_Income,Small_Loan,High_Loan_Sum,217840.0,9799.0,1340350.0,13048.0,accept
1909,7.0,fresh_graduate,14.0,no,gold,6.0,19.0,6.0,2.0,4.0,3.0,condominium,10.0,Sarawak,2.0,7.0,Low_Joined,Medium_Income,High_Loan,High_Loan_Sum,753710.0,8447.0,1322984.0,11139.0,reject
1910,7.0,fresh_graduate,11.0,yes,gold,6.0,19.0,6.0,5.0,4.0,2.0,condominium,10.0,Sarawak,2.0,6.0,Medium_Joined,High_Income,High_Loan,Medium_Loan_Sum,728241.0,11609.0,1136396.0,12058.0,accept
1911,7.0,fresh_graduate,18.0,no,normal,6.0,19.0,6.0,3.0,4.0,3.0,condominium,10.0,Sarawak,2.0,6.0,High_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,541858.0,5597.0,1012476.0,15696.0,accept
1912,7.0,fresh_graduate,20.0,yes,normal,6.0,19.0,4.0,5.0,4.0,1.0,condominium,10.0,Sarawak,2.0,9.0,Medium_Joined,Low_Income,Small_Loan,Medium_Loan_Sum,268616.0,5109.0,770739.0,13517.0,accept
1913,7.0,fresh_graduate,14.0,no,normal,6.0,19.0,6.0,5.0,4.0,3.0,condominium,10.0,Sarawak,1.0,7.0,High_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,573899.0,6666.0,1376062.0,19352.0,accept
1914,7.0,fresh_graduate,14.0,yes,gold,6.0,19.0,3.0,5.0,4.0,2.0,condominium,10.0,Sarawak,1.0,8.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,428659.0,7730.0,969954.0,11058.0,accept
1915,7.0,fresh_graduate,15.0,no,gold,6.0,16.0,3.0,5.0,2.0,3.0,condominium,10.0,Sarawak,1.0,7.0,High_Joined,High_Income,Medium_Loan,High_Loan_Sum,391251.0,12286.0,1270179.0,18599.0,accept
1916,7.0,fresh_graduate,17.0,yes,gold,6.0,19.0,4.0,5.0,4.0,3.0,condominium,10.0,Sarawak,1.0,7.0,High_Joined,Low_Income,High_Loan,Medium_Loan_Sum,609612.0,5293.0,739749.0,18531.0,accept
1917,7.0,fresh_graduate,18.0,no,normal,6.0,19.0,6.0,5.0,4.0,1.0,condominium,10.0,Sarawak,2.0,8.0,Medium_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,558142.0,6226.0,1380306.0,12377.0,accept
1918,7.0,fresh_graduate,20.0,yes,normal,6.0,19.0,6.0,3.0,4.0,2.0,condominium,10.0,Sarawak,2.0,8.0,High_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,617814.0,6926.0,1058859.0,18374.0,accept
1919,7.0,fresh_graduate,18.0,no,normal,6.0,19.0,6.0,5.0,4.0,3.0,condominium,10.0,Sarawak,1.0,9.0,Medium_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,410035.0,8092.0,1316141.0,13588.0,accept
1920,7.0,fresh_graduate,22.0,yes,normal,6.0,19.0,6.0,5.0,1.0,1.0,condominium,10.0,Sabah,1.0,9.0,Medium_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,371961.0,3611.0,1155236.0,13770.0,accept
1921,7.0,fresh_graduate,18.0,no,normal,6.0,17.0,6.0,5.0,4.0,1.0,condominium,10.0,Sabah,2.0,9.0,Medium_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,379754.0,5562.0,1003369.0,12642.0,accept
1922,7.0,fresh_graduate,19.0,yes,gold,6.0,16.0,6.0,5.0,4.0,3.0,condominium,10.0,Sabah,2.0,7.0,Medium_Joined,Low_Income,Small_Loan,Small_Loan_Sum,139096.0,3649.0,553642.0,12636.0,reject
1923,7.0,fresh_graduate,20.0,no,normal,6.0,19.0,6.0,3.0,4.0,3.0,condominium,10.0,Sabah,3.0,7.0,Medium_Joined,Low_Income,High_Loan,Medium_Loan_Sum,759439.0,3585.0,942778.0,13777.0,reject
1924,7.0,fresh_graduate,20.0,yes,normal,6.0,19.0,6.0,5.0,2.0,1.0,condominium,10.0,Sabah,1.0,6.0,Low_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,738805.0,9366.0,1142894.0,11068.0,accept
1925,7.0,fresh_graduate,19.0,no,normal,6.0,16.0,6.0,5.0,4.0,2.0,condominium,10.0,Sabah,3.0,8.0,Low_Joined,High_Income,Small_Loan,High_Loan_Sum,300161.0,10010.0,1191156.0,7598.0,accept
1926,7.0,fresh_graduate,19.0,yes,normal,6.0,19.0,6.0,5.0,4.0,1.0,condominium,10.0,Sabah,1.0,7.0,High_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,340703.0,10678.0,876620.0,17602.0,accept
1927,7.0,fresh_graduate,19.0,no,normal,6.0,16.0,6.0,5.0,4.0,3.0,condominium,10.0,Sabah,1.0,8.0,High_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,481175.0,4503.0,867794.0,19883.0,accept
1928,7.0,fresh_graduate,19.0,yes,gold,6.0,16.0,6.0,2.0,4.0,3.0,condominium,10.0,Sabah,1.0,7.0,High_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,471003.0,9508.0,569021.0,19712.0,accept
